Journal Title,Publisher Name,Link to Journal,Print ISSN,Online ISSN,Latest Issue
Civil and Environmental Engineering Reports,Directory of Open Access Journals,/content/doaj/20805187;jsessionid=dif5jnh30f2q.x-ic-live-02,20805187,N/A,"Number 1, 2018"
Civil Engineering and Environmental Systems,Taylor and Francis Ltd,/content/tandf/gcee;jsessionid=dif5jnh30f2q.x-ic-live-02,10286608,10286608,"Number 4, 2 October 2023"
Civil Engineering Dimension,Directory of Open Access Journals,/content/doaj/14109530;jsessionid=dif5jnh30f2q.x-ic-live-02,14109530,N/A,"Number 2, 2017"
Civil Engineering Infrastructures Journal,Directory of Open Access Journals,/content/doaj/23222093;jsessionid=dif5jnh30f2q.x-ic-live-02,23222093,N/A,"Number 2, 2016"
Civil Engineering Journal,Directory of Open Access Journals,/content/doaj/18052576;jsessionid=dif5jnh30f2q.x-ic-live-02,18052576,N/A,"Number 1, 2017"
Civil Wars,"Routledge, part of the Taylor & Francis Group",/content/routledg/fciv;jsessionid=dif5jnh30f2q.x-ic-live-02,13698249,13698249,"Number 1, 2 January 2024"
CIVILIZAR : Ciencias Sociales y Humanas,Directory of Open Access Journals,/content/doaj/16578953;jsessionid=dif5jnh30f2q.x-ic-live-02,16578953,N/A,"Number 33, 2017"
Civitas,Directory of Open Access Journals,/content/doaj/15196089;jsessionid=dif5jnh30f2q.x-ic-live-02,15196089,N/A,"Number 3, 2016"
Clareira: Revista de Filosofia da Região Amazônica,Directory of Open Access Journals,/content/doaj/23591951;jsessionid=dif5jnh30f2q.x-ic-live-02,23591951,N/A,"Number 1, 2015"
Claridades: Revista de Filosofía,Directory of Open Access Journals,/content/doaj/18896855;jsessionid=dif5jnh30f2q.x-ic-live-02,18896855,N/A,"Number 1, 2017"
Classics Appreciation,CNPIEC,/content/cnpiec/24157;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Classroom Discourse,"Routledge, part of the Taylor & Francis Group",/content/routledg/rcdi20;jsessionid=dif5jnh30f2q.x-ic-live-02,19463014,19463014,"Number 2, 2 April 2024"
Clean Air Journal,Directory of Open Access Journals,/content/doaj/10171703;jsessionid=dif5jnh30f2q.x-ic-live-02,10171703,N/A,"Number 1, 2017"
"Clearing House: A Journal of Educational Strategies, Issues and Ideas, The","Routledge, part of the Taylor & Francis Group",/content/routledg/tch;jsessionid=dif5jnh30f2q.x-ic-live-02,00098655,00098655,"Number 3, 3 May 2024"
CLEI Electronic Journal,Directory of Open Access Journals,/content/doaj/07175000;jsessionid=dif5jnh30f2q.x-ic-live-02,07175000,N/A,"Number 3, 2016"
Climate,Directory of Open Access Journals,/content/doaj/22251154;jsessionid=dif5jnh30f2q.x-ic-live-02,22251154,N/A,"Number 3, 2018"
Climate and Development,Taylor and Francis Ltd,/content/tandf/cdev;jsessionid=dif5jnh30f2q.x-ic-live-02,17565529,17565529,"Number 6, 2024"
Climate of the Past,Directory of Open Access Journals,/content/doaj/18149324;jsessionid=dif5jnh30f2q.x-ic-live-02,18149324,N/A,"Number 1, 2018"
Climate Policy,Taylor and Francis Ltd,/content/tandf/cpol;jsessionid=dif5jnh30f2q.x-ic-live-02,14693062,14693062,"Number 7, 2024"
Climate Risk Management,Directory of Open Access Journals,/content/doaj/22120963;jsessionid=dif5jnh30f2q.x-ic-live-02,22120963,N/A,"Number 100, 2016"
Clincal Neuropsychiatry,Directory of Open Access Journals,/content/doaj/17244935;jsessionid=dif5jnh30f2q.x-ic-live-02,17244935,N/A,"Number 2, 2017"
Clínica y Salud,Directory of Open Access Journals,/content/doaj/11305274;jsessionid=dif5jnh30f2q.x-ic-live-02,11305274,N/A,"Number 1, 2018"
Clinical and Developmental Immunology,Directory of Open Access Journals,/content/doaj/17402522;jsessionid=dif5jnh30f2q.x-ic-live-02,17402522,N/A,"Numbers 2-3, 2006"
Clinical and Experimental Gastroenterology,Directory of Open Access Journals,/content/doaj/11787023;jsessionid=dif5jnh30f2q.x-ic-live-02,11787023,N/A,"Number 1, 2016"
Clinical and Molecular Allergy,Directory of Open Access Journals,/content/doaj/14767961;jsessionid=dif5jnh30f2q.x-ic-live-02,14767961,N/A,"Number 1, 2012"
Clinical and Molecular Hepatology,Directory of Open Access Journals,/content/doaj/22872728;jsessionid=dif5jnh30f2q.x-ic-live-02,22872728,N/A,"Number 2, 2018"
Clinical and Translational Allergy,Directory of Open Access Journals,/content/doaj/20457022;jsessionid=dif5jnh30f2q.x-ic-live-02,20457022,N/A,"Number 1, 2012"
Clinical Anesthesiologist Manual,"Southern Publishing & Media Co., Ltd",/content/gdpg/anesth;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
Clinical Anti-Inflammatory & Anti-Allergy Drugs (Discontinued),Bentham Science Publishers,/content/ben/caiaad;jsessionid=dif5jnh30f2q.x-ic-live-02,22127038,N/A,"Number 1, 2015"
Clinical Cancer Drugs,Bentham Science Publishers,/content/ben/ccand;jsessionid=dif5jnh30f2q.x-ic-live-02,2212697X,N/A,"Number 1, 2022"
"Clinical, Cosmetic and Investigational Dentistry",Directory of Open Access Journals,/content/doaj/11791357;jsessionid=dif5jnh30f2q.x-ic-live-02,11791357,N/A,"Number unknown, 2017"
"Clinical, Cosmetic and Investigational Dermatology",Directory of Open Access Journals,/content/doaj/11787015;jsessionid=dif5jnh30f2q.x-ic-live-02,11787015,N/A,"Number 1, 2016"
Clinical Dysmorphology,Wolters Kluwer,/content/wk/mcd;jsessionid=dif5jnh30f2q.x-ic-live-02,09628827,09628827,"Number 4, 18 October 2024"
Clinical Epidemiology,Directory of Open Access Journals,/content/doaj/11791349;jsessionid=dif5jnh30f2q.x-ic-live-02,11791349,N/A,"Number unknown, 2017"
Clinical Epigenetics,Directory of Open Access Journals,/content/doaj/18687083;jsessionid=dif5jnh30f2q.x-ic-live-02,18687083,N/A,"Number 1, 2013"
Clinical Gerontologist,"Routledge, part of the Taylor & Francis Group",/content/routledg/wcli20;jsessionid=dif5jnh30f2q.x-ic-live-02,07317115,07317115,"Number 4, 7 August 2024"
Clinical Governance: An International Journal,Emerald Group Publishing Limited,/content/mcb/248;jsessionid=dif5jnh30f2q.x-ic-live-02,14777274,N/A,"Number 4, 2015"
"Clinical Immunology, Endocrine & Metabolic Drugs (Discontinued)",Bentham Science Publishers,/content/ben/ciemd;jsessionid=dif5jnh30f2q.x-ic-live-02,22127070,N/A,"Number 1, 2017"
Clinical Interventions in Aging,Directory of Open Access Journals,/content/doaj/11769092;jsessionid=dif5jnh30f2q.x-ic-live-02,11769092,N/A,"Number 1, 2014"
"Clinical Journal of Pain, The",Wolters Kluwer,/content/wk/cjpn;jsessionid=dif5jnh30f2q.x-ic-live-02,07498047,07498047,"Number 12, 30 December 2021"
Clinical Journal of Sport Medicine,Wolters Kluwer,/content/wk/jsm;jsessionid=dif5jnh30f2q.x-ic-live-02,1050642X,N/A,"Number 6, 19 November 2024"
"Clinical Journal of the American Society of Nephrology, The",Wolters Kluwer,/content/wk/cjasn;jsessionid=dif5jnh30f2q.x-ic-live-02,15559041,15559041,"Number 6, 18 June 2023"
Clinical Lactation,Springer Publishing Company,/content/springer/clac;jsessionid=dif5jnh30f2q.x-ic-live-02,21580782,N/A,"Number 2, 2018"
Clinical Management Issues,Directory of Open Access Journals,/content/doaj/19734832;jsessionid=dif5jnh30f2q.x-ic-live-02,19734832,N/A,"Number 2, 2016"
Clinical Medicine Insights : Arthritis and Musculoskeletal Disorders,Directory of Open Access Journals,/content/doaj/11795441;jsessionid=dif5jnh30f2q.x-ic-live-02,11795441,N/A,"Number 9, 2016"
Clinical Medicine Insights : Blood Disorders,Directory of Open Access Journals,/content/doaj/1179545x;jsessionid=dif5jnh30f2q.x-ic-live-02,1179545X,N/A,"Number 9, 2016"
Clinical Medicine Insights: Cardiology,Directory of Open Access Journals,/content/doaj/11795468;jsessionid=dif5jnh30f2q.x-ic-live-02,11795468,N/A,"Number 10, 2016"
Clinical Medicine Insights : Case Reports,Directory of Open Access Journals,/content/doaj/11795476;jsessionid=dif5jnh30f2q.x-ic-live-02,11795476,N/A,"Number 8, 2015"
Clinical Medicine Insights: Circulatory,Directory of Open Access Journals,/content/doaj/11795484;jsessionid=dif5jnh30f2q.x-ic-live-02,11795484,N/A,"Number 10, 2016"
Clinical Medicine Insights: Ear,Directory of Open Access Journals,/content/doaj/11795506;jsessionid=dif5jnh30f2q.x-ic-live-02,11795506,N/A,"Number 9, 2016"
Clinical Medicine Insights: Endocrinology and Diabetes,Directory of Open Access Journals,/content/doaj/11795514;jsessionid=dif5jnh30f2q.x-ic-live-02,11795514,N/A,"Number 9, 2016"
Clinical Medicine Insights: Gastroenterology,Directory of Open Access Journals,/content/doaj/11795522;jsessionid=dif5jnh30f2q.x-ic-live-02,11795522,N/A,"Number 9, 2016"
Clinical Medicine Insights : Oncology,Directory of Open Access Journals,/content/doaj/11795549;jsessionid=dif5jnh30f2q.x-ic-live-02,11795549,N/A,"Number 10, 2016"
Clinical Medicine Insights : Pathology,Directory of Open Access Journals,/content/doaj/11795557;jsessionid=dif5jnh30f2q.x-ic-live-02,11795557,N/A,"Number 9, 2016"
Clinical Medicine Insights: Pediatrics,Directory of Open Access Journals,/content/doaj/11795565;jsessionid=dif5jnh30f2q.x-ic-live-02,11795565,N/A,"Number 10, 2016"
Clinical Medicine Insights : Reproductive Health,Directory of Open Access Journals,/content/doaj/11795581;jsessionid=dif5jnh30f2q.x-ic-live-02,11795581,N/A,"Number 10, 2016"
Clinical Medicine Insights: Therapeutics,Directory of Open Access Journals,/content/doaj/1179559x;jsessionid=dif5jnh30f2q.x-ic-live-02,1179559X,N/A,"Number 8, 2016"
Clinical Medicine Insights : Women's Health,Directory of Open Access Journals,/content/doaj/1179562x;jsessionid=dif5jnh30f2q.x-ic-live-02,1179562X,N/A,"Number 9, 2016"
Clinical Medicine: Pediatrics,Directory of Open Access Journals,/content/doaj/1178220x;jsessionid=dif5jnh30f2q.x-ic-live-02,1178220X,N/A,"Number 1, 2009"
"Clinical Neuropsychologist (Neuropsychology, Development and Cognition: Sec, The","Routledge, part of the Taylor & Francis Group",/content/routledg/clin;jsessionid=dif5jnh30f2q.x-ic-live-02,13854046,13854046,"Number 6, 17 August 2024"
Clinical Obstetrics and Gynecology,Wolters Kluwer,/content/wk/cobg;jsessionid=dif5jnh30f2q.x-ic-live-02,00099201,00099201,"Number 4, 18 December 2024"
Clinical Oncology in Adolescents and Young Adults,Directory of Open Access Journals,/content/doaj/22302263;jsessionid=dif5jnh30f2q.x-ic-live-02,22302263,N/A,"Number unknown, 2016"
Clinical Optometry,Directory of Open Access Journals,/content/doaj/11792752;jsessionid=dif5jnh30f2q.x-ic-live-02,11792752,N/A,"Number 1, 2017"
Clinical Performance in Quality Healthcare,Emerald Group Publishing Limited,/content/mcb/262;jsessionid=dif5jnh30f2q.x-ic-live-02,10630279,N/A,"Number 4, 2000"
Clinical Pharmacology : Advances and Applications,Directory of Open Access Journals,/content/doaj/11791438;jsessionid=dif5jnh30f2q.x-ic-live-02,11791438,N/A,"Number 1, 2017"
Clinical Proteomics,Directory of Open Access Journals,/content/doaj/15590275;jsessionid=dif5jnh30f2q.x-ic-live-02,15590275,N/A,"Number 1, 2012"
Clinical Pulmonary Medicine,Wolters Kluwer,/content/wk/cpulm;jsessionid=dif5jnh30f2q.x-ic-live-02,10680640,10680640,"Number 6, 25 November 2019"
Clinical Sarcoma Research,Directory of Open Access Journals,/content/doaj/20453329;jsessionid=dif5jnh30f2q.x-ic-live-02,20453329,N/A,"Number 1, 2012"
Clinical Scholars Review,Springer Publishing Company,/content/springer/csr;jsessionid=dif5jnh30f2q.x-ic-live-02,19392095,19392095,"Number 2, 2015"
Clinical Spine Surgery,Wolters Kluwer,/content/wk/clss;jsessionid=dif5jnh30f2q.x-ic-live-02,23800186,N/A,"Number 9, 24 November 2024"
"Clinical Supervisor, The","Routledge, part of the Taylor & Francis Group",/content/routledg/wcsu20;jsessionid=dif5jnh30f2q.x-ic-live-02,07325223,07325223,"Number 1, 2 January 2024"
ClinicoEconomics and Outcomes Research,Directory of Open Access Journals,/content/doaj/11786981;jsessionid=dif5jnh30f2q.x-ic-live-02,11786981,N/A,"Number 1, 2016"
Clinics,Directory of Open Access Journals,/content/doaj/18075932;jsessionid=dif5jnh30f2q.x-ic-live-02,18075932,N/A,"Number 12, 2018"
Clinics and Practice,Directory of Open Access Journals,/content/doaj/20397275;jsessionid=dif5jnh30f2q.x-ic-live-02,20397275,N/A,"Number 3, 2014"
CLIO América,Directory of Open Access Journals,/content/doaj/1909941x;jsessionid=dif5jnh30f2q.x-ic-live-02,1909941X,N/A,"Number 20, 2017"
Clio: Revista de Pesquisa Historica,Directory of Open Access Journals,/content/doaj/25255649;jsessionid=dif5jnh30f2q.x-ic-live-02,25255649,N/A,"Number 35, 2017"
Cliodynamics,Directory of Open Access Journals,/content/doaj/23737530;jsessionid=dif5jnh30f2q.x-ic-live-02,23737530,N/A,"Number 2, 2016"
Clothing Cultures,Intellect,/content/intellect/cc;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
CNS & Neurological Disorders - Drug Targets (Formerly Current Drug Targets - CNS & Neurological Disorders),Bentham Science Publishers,/content/ben/cnsnddt;jsessionid=dif5jnh30f2q.x-ic-live-02,18715273,N/A,"Number 11, 2024"
"Coaching: An International Journal of Theory, Research and Practice","Routledge, part of the Taylor & Francis Group",/content/routledg/rcoa20;jsessionid=dif5jnh30f2q.x-ic-live-02,17521882,17521882,"Number 1, 2 January 2024"
Coaching Psykologi : the Danish Journal of Coaching Psychology,Directory of Open Access Journals,/content/doaj/22449698;jsessionid=dif5jnh30f2q.x-ic-live-02,22449698,N/A,"Number 1, 2017"
Coactivity: Philology,Directory of Open Access Journals,/content/doaj/2351714x;jsessionid=dif5jnh30f2q.x-ic-live-02,2351714X,N/A,"Number 2, 2017"
Coactivity : Philosophy,Directory of Open Access Journals,/content/doaj/20296320;jsessionid=dif5jnh30f2q.x-ic-live-02,20296320,N/A,"Number 1, 2017"
Coal Preparation,Taylor and Francis Ltd,/content/tandf/gcop;jsessionid=dif5jnh30f2q.x-ic-live-02,07349343,N/A,"Number 4, October-December 2006"
Coastal Engineering Journal,Taylor and Francis Ltd,/content/tandf/tcej20;jsessionid=dif5jnh30f2q.x-ic-live-02,21664250,N/A,"Number 2, 2 April 2024"
Coastal Management,Taylor and Francis Ltd,/content/tandf/ucmg;jsessionid=dif5jnh30f2q.x-ic-live-02,08920753,08920753,"Number 3, 3 May 2024"
Coatings,Directory of Open Access Journals,/content/doaj/20796412;jsessionid=dif5jnh30f2q.x-ic-live-02,20796412,N/A,"Number 9, 2018"
Cochlear Implants International,Taylor and Francis Ltd,/content/tandf/ycii20;jsessionid=dif5jnh30f2q.x-ic-live-02,14670100,14670100,"Number 6, 2 November 2023"
Code4Lib Journal,Directory of Open Access Journals,/content/doaj/19405758;jsessionid=dif5jnh30f2q.x-ic-live-02,19405758,N/A,"Number 8, 2009"
CoDesign,Taylor and Francis Ltd,/content/tandf/ncdn;jsessionid=dif5jnh30f2q.x-ic-live-02,15710882,15710882,"Number 4, 2 October 2023"
Codrul Cosminului,Directory of Open Access Journals,/content/doaj/1224032x;jsessionid=dif5jnh30f2q.x-ic-live-02,1224032X,N/A,"Number 2, 2017"
Coffee and Cocoa Research Journal,Directory of Open Access Journals,/content/doaj/02150212;jsessionid=dif5jnh30f2q.x-ic-live-02,02150212,N/A,"Number 3, 2015"
Cogent Arts & Humanities,Directory of Open Access Journals,/content/doaj/23311983;jsessionid=dif5jnh30f2q.x-ic-live-02,23311983,N/A,"Number 1, 2016"
Cogent Business & Management,Directory of Open Access Journals,/content/doaj/23311975;jsessionid=dif5jnh30f2q.x-ic-live-02,23311975,N/A,"Number 1, 2016"
Cogent Chemistry,Directory of Open Access Journals,/content/doaj/23312009;jsessionid=dif5jnh30f2q.x-ic-live-02,23312009,N/A,"Number 1, 2016"
Cogent Economics & Finance,Directory of Open Access Journals,/content/doaj/23322039;jsessionid=dif5jnh30f2q.x-ic-live-02,23322039,N/A,"Number 1, 2016"
Cogent Education,Directory of Open Access Journals,/content/doaj/2331186x;jsessionid=dif5jnh30f2q.x-ic-live-02,2331186X,N/A,"Number 1, 2016"
Cogent Engineering,Directory of Open Access Journals,/content/doaj/23311916;jsessionid=dif5jnh30f2q.x-ic-live-02,23311916,N/A,"Number 1, 2016"
Cogent Food & Agriculture,Directory of Open Access Journals,/content/doaj/23311932;jsessionid=dif5jnh30f2q.x-ic-live-02,23311932,N/A,"Number 1, 2016"
Cogent Mathematics,Directory of Open Access Journals,/content/doaj/23311835;jsessionid=dif5jnh30f2q.x-ic-live-02,23311835,N/A,"Number 1, 2015"
Cogent Physics,Directory of Open Access Journals,/content/doaj/23311940;jsessionid=dif5jnh30f2q.x-ic-live-02,23311940,N/A,"Number 1, 2016"
Cogent Psychology,Directory of Open Access Journals,/content/doaj/23311908;jsessionid=dif5jnh30f2q.x-ic-live-02,23311908,N/A,"Number 1, 2016"
Cogent Social Sciences,Directory of Open Access Journals,/content/doaj/23311886;jsessionid=dif5jnh30f2q.x-ic-live-02,23311886,N/A,"Number 1, 2016"
Cogito Smart Journal,Directory of Open Access Journals,/content/doaj/25412221;jsessionid=dif5jnh30f2q.x-ic-live-02,25412221,N/A,"Number 1, 2018"
Cognition and Emotion,"Routledge, part of the Taylor & Francis Group",/content/routledg/pcem;jsessionid=dif5jnh30f2q.x-ic-live-02,02699931,02699931,"Number 4, 18 May 2024"
Cognition and Emotion,"Psychology Press, part of the Taylor & Francis Group",/content/psych/pcem;jsessionid=dif5jnh30f2q.x-ic-live-02,Error,Error,Error
Cognition and Instruction,"Routledge, part of the Taylor & Francis Group",/content/routledg/hcgi20;jsessionid=dif5jnh30f2q.x-ic-live-02,07370008,07370008,"Number 3, 2 July 2024"
Cognitive And Behavioral Neurology,Wolters Kluwer,/content/wk/cbn;jsessionid=dif5jnh30f2q.x-ic-live-02,15433633,15433633,"Number 4, December 2019"
Cognitive Behaviour Therapy,"Routledge, part of the Taylor & Francis Group",/content/routledg/sbeh;jsessionid=dif5jnh30f2q.x-ic-live-02,16506073,16506073,"Number 5, 2 September 2024"
Cognitive Linguistic Studies,John Benjamins Publishing Company,/content/jbp/cogls;jsessionid=dif5jnh30f2q.x-ic-live-02,22138722,22138722,"Number 2, 10 October 2024"
Cognitive Linguistics,De Gruyter,/content/degruyter/cogl;jsessionid=dif5jnh30f2q.x-ic-live-02,09365907,N/A,"Number 4, 26 November 2024"
Cognitive Neuropsychiatry,"Routledge, part of the Taylor & Francis Group",/content/routledg/pcnp;jsessionid=dif5jnh30f2q.x-ic-live-02,13546805,13546805,"Number 3, 3 May 2024"
Cognitive Neuropsychology,"Routledge, part of the Taylor & Francis Group",/content/routledg/pcgn;jsessionid=dif5jnh30f2q.x-ic-live-02,02643294,02643294,"Numbers 1-2, 17 February 2024"
Cognitive Neuroscience,"Routledge, part of the Taylor & Francis Group",/content/routledg/pcns20;jsessionid=dif5jnh30f2q.x-ic-live-02,17588928,N/A,"Number 2, 2 April 2024"
Cognitive Semiotics,De Gruyter,/content/degruyter/cogsem;jsessionid=dif5jnh30f2q.x-ic-live-02,16621425,N/A,"Number 2, 1 December 2012"
Cold War History,"Routledge, part of the Taylor & Francis Group",/content/routledg/cwh;jsessionid=dif5jnh30f2q.x-ic-live-02,14682745,14682745,"Number 3, 2 July 2024"
Coleccion Academica de Ciencias Sociales,Directory of Open Access Journals,/content/doaj/24220477;jsessionid=dif5jnh30f2q.x-ic-live-02,24220477,N/A,"Number 1, 2017"
Collabra,Directory of Open Access Journals,/content/doaj/23766832;jsessionid=dif5jnh30f2q.x-ic-live-02,23766832,N/A,"Number 1, 2016"
Collectanea Botanica,Directory of Open Access Journals,/content/doaj/00100730;jsessionid=dif5jnh30f2q.x-ic-live-02,00100730,N/A,"Number 2, 1989"
Collected Papers about the Research on the Extraterritorial Chinese Classicï¼ŒThe eighth album,CNPIEC,/content/cnpiec/24086;jsessionid=dif5jnh30f2q.x-ic-live-02,N/A,N/A,N/A
