"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/07","Signatures NGA 2017 Summer Internship Program","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","3","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures The Column of the Student Advisory Council.","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","10","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures — The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","11","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: An Interview with the 2022-2023 ASPRS President","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","9","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","8","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","12","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: Greetings from the ASPRS Student Advisory Council (SAC)!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","2","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","5","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","2","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: The Column of the Student Advisory Council","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","4","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signatures: The Column of the Student Advisory Council - Introducing the Murray State ASPRS Student Chapter!","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","5","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","SignaturesSAC Column","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","12","0","0","0","0","0","0","0","0","0","1","1","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Significance of Altitude and Posting Density on Lidar-derived Elevation Accuracy on Hazardous Waste Sites","Article","10.14358/pers.73.9.1137","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2007","73","9","0","0","0","0","0","0","0","0","0","36","36","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Significance of Altitude and Posting Density on Lidar-derived Elevation Accuracy on Hazardous Waste Sites","Article","10.14358/pers.74.9.1137","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","9","0","0","0","0","0","0","0","0","0","32","32","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Signtatures","Article","","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2017","83","12","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Simulation of Development Alternatives Using Neural Networks, Cellular Automata, and GIS for Urban Planning","Article","10.14358/pers.69.9.1043","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","9","0","0","0","0","0","0","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Simultaneous Chain-Forming and Generalization of Road Networks","Article","10.14358/pers.85.1.19","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","1","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Single Tree Segmentation Using Airborne Laser Scanner Data in a Structurally Heterogeneous Spruce Forest","Article","10.14358/pers.72.12.1369","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","12","6","6","0","6","0","0","0","6","0","30","30","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Size-constrained Region Merging (SCRM)","Article","10.14358/pers.74.4.409","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2008","74","4","1","1","0","1","0","0","0","1","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Sliver Removal in Object-Based Change Detection from VHR Satellite Images","Article","10.14358/pers.82.2.161","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2016","82","2","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Small Format Digital Imaging for Informal Settlement Mapping","Article","10.14358/pers.71.4.435","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","4","0","0","0","0","0","0","0","0","0","2","2","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Small Landslide Susceptibility and Hazard Assessment Based on Airborne Lidar Data","Article","10.14358/pers.81.3.239-247","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2015","81","3","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Small Object Detection in Remote Sensing Images Based on Window Self-Attention Mechanism","Article","10.14358/pers.23-00004r3","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","8","0","0","0","0","0","0","0","0","0","17","17","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Small-footprint Laser Scanning Simulator for System Validation, Error Assessment, and Algorithm Development","Article","10.14358/pers.75.10.1177","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","10","2","2","0","2","0","0","0","2","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Small-footprint Lidar Estimations of Sagebrush Canopy Characteristics","Article","10.14358/pers.77.5.521","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","5","1","1","0","1","0","0","0","1","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Smarter GovernmentHow to Govern for Results in the Information Age","Article","10.14358/pers.87.3.155","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","3","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Smartphone Digital Photography for Fractional Vegetation Cover Estimation","Article","10.14358/pers.21-00038r2","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","5","2","2","0","2","0","0","0","2","0","26","26","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Snail Density Prediction for Schistosomiasis Control Using Ikonos and ASTER Images","Article","10.14358/pers.70.11.1285","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","11","1","1","0","1","0","0","0","1","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Socioeconomic-Vegetation Relationships in Urban, Residential Land","Article","10.14358/pers.72.8.911","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2006","72","8","0","0","0","0","0","0","0","0","0","23","23","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Soil Moisture Retrieval Using Modified Particle Swarm Optimization and Back-Propagation Neural Network","Article","10.14358/pers.85.11.789","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2019","85","11","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Soil Organic Carbon Modeling and Mapping in a Semi-Arid Environment Using Thematic Mapper Data","Article","10.14358/pers.77.7.709","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2011","77","7","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Some Requirements for Geographic Information Systems","Article","10.14358/pers.70.2.185","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2004","70","2","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Spatial Analyses of Logging Impacts in Amazonia Using Remotely Sensed Data","Article","10.14358/pers.69.3.275","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2003","69","3","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Spatial Analysis of Two Different Urban Landscapes Using Satellite Images and Landscape Metrics","Article","10.14358/pers.84.11.711","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2018","84","11","1","1","0","1","0","0","0","1","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Spatial Change Optimization","Article","10.14358/pers.75.8.1015","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2009","75","8","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/07","Spatial Classification of Orchards and Vineyards with High Spatial Resolution Panchromatic Imagery","Article","10.14358/pers.71.2.179","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2005","71","2","2","2","0","2","0","0","0","2","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
