"Month","Item Title","Item Type","DOI","Parent Title","Parent Type","Proprietary ID","ISSN","e-ISSN","ISBN","e-ISBN","Year","Volume","Issue","Total Downloads","Article Downloads","Preprint Downloads","PDF Downloads","HTML Downloads","Subscriber Downloads","Free Downloads","Open Access Downloads","Free Trial","Total Abstract Views","Article Abstract Views","Preprint Abstract Views","Publisher"
"2024/10","GIS Tips & Tricks ‐ Need More Tools? Try These...","Article","10.14358/pers.90.5.273","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","5","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks ‐ Relationships Count when Mapping?","Article","10.14358/pers.89.11.661","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","11","1","1","0","1","0","0","0","1","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks ‐ Tired of Distributing Multiple “shapefiles”? Try a GeoPackage","Article","10.14358/pers.89.12.725","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","12","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks ‐ USGS Adds 100K Topo Scale to OnDemand Map Products","Article","10.14358/pers.90.7.389","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","7","0","0","0","0","0","0","0","0","0","16","16","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks ‐ What to Do with All Those Numbers?","Article","10.14358/pers.90.8.457","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","8","1","1","0","1","0","0","0","1","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks – Say Goodbye to ArcMap; We Were Just Getting to Know You, Old Friend!","Article","10.14358/pers.90.6.329","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","6","3","3","0","3","0","0","0","3","0","25","25","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks – Simple Customizations Can Have a Large Impact","Article","10.14358/pers.89.3.143","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","3","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Buffers Everywhere but Where You Want Them?","Article","10.14358/pers.89.4.203","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","4","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Designing Color Style Sheets for Your Mobile App — Easier Than You Think","Article","10.14358/pers.88.7.425","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","7","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — File Navigation is Easier than You Think","Article","10.14358/pers.89.7.407","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","7","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Getting your bearings in GIS?","Article","10.14358/pers.88.12.753","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","12","1","1","0","1","0","0","0","1","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Having Options is a Good Thing","Article","10.14358/pers.86.6.350","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","6","0","0","0","0","0","0","0","0","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Multiple Maps in a Single Project — The Easy Way","Article","10.14358/pers.90.9.529","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2024","90","9","0","0","0","0","0","0","0","0","0","18","18","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Need a Custom USGS Topo Map? Here is How to Make it Yourself!","Article","10.14358/pers.88.10.624","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","10","1","1","0","1","0","0","0","1","0","14","14","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Need a special GIS Tool? Here are some options","Article","10.14358/pers.88.10.681","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","11","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Visualizing Two Raster Layers Simultaneously is Just A Swipe Away","Article","10.14358/pers.88.8.498","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","8","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — When Time-of-Day Matters; Visualizing DEMs","Article","10.14358/pers.89.2.65","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","2","0","0","0","0","0","0","0","0","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — When is Sharing not Sharing?","Article","10.14358/pers.89.1.9","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","1","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — Which Way is Up?","Article","10.14358/pers.88.9.553","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","9","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks — You don't have to accept the defaults in GlobalMapper","Article","10.14358/pers.87.8.541","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","8","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks —When Out-of-the-Box Toolbars are Not Enough, Make Your Own","Article","10.14358/pers.87.6.323","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","6","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks: Looking for Topographic Terrain or Bathymetric Lidar Data? Look to the NOAA Digital Coast","Article","10.14358/pers.86.4.209","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","4","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & TricksNeed to Generate Multiple Profiles Quickly?","Article","10.14358/pers.86.8.471","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","8","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & TricksOrder Does Not Matter for LAStools","Article","10.14358/pers.86.10.595","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","10","0","0","0","0","0","0","0","0","0","4","4","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & TricksWorking with Big Data in eCognition","Article","10.14358/pers.86.5.269","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","5","1","1","0","1","0","0","0","1","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Another Trick with Hot-Keys","Article","10.14358/pers.87.9.605","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","9","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Disappearing Layers? – Here's a Quick Fix","Article","10.14358/pers.88.1.5","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","1","1","1","0","1","0","0","0","1","0","11","11","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—FME Tool Tips","Article","10.14358/pers.86.11.657","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","11","1","1","0","1","0","0","0","1","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Giving Credit where it is Due","Article","10.14358/pers.87.12.869","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","12","0","0","0","0","0","0","0","0","0","8","8","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Have you ever used the PLSS in your GIS","Article","10.14358/pers.87.7.469","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","7","0","0","0","0","0","0","0","0","0","5","5","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—How to Play 21-Questions with your Lidar Data","Article","10.14358/pers.87.11.791","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","11","0","0","0","0","0","0","0","0","0","10","10","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Need Help Finding GIS Tools – Here are a Few Tips","Article","10.14358/pers.88.4.213","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","4","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Need to Find Something Fast? Here are a Few Tips","Article","10.14358/pers.87.10.697","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","10","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Need to Generate Multiple Profiles Quickly; Another Approach!","Article","10.14358/pers.86.9.527","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","9","0","0","0","0","0","0","0","0","0","9","9","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Never use the Defaults","Article","10.14358/pers.87.2.73","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","2","0","0","0","0","0","0","0","0","0","17","17","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Sometimes You Need to Turn the World Upside-Down","Article","10.14358/pers.88.2.83","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","2","0","0","0","0","0","0","0","0","0","13","13","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—There's More Than One Way to Import Files","Article","10.14358/pers.86.7.405","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2020","86","7","0","0","0","0","0","0","0","0","0","3","3","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Understanding Aerial Triangulation","Article","10.14358/pers.87.5.319","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","5","0","0","0","0","0","0","0","0","0","7","7","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Using GIS to Hunt for Easter Eggs","Article","10.14358/pers.87.4.225","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2021","87","4","1","1","0","1","0","0","0","1","0","16","16","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—Using GIS to Hunt for Easter Eggs - Part 2","Article","10.14358/pers.88.5.285","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","5","0","0","0","0","0","0","0","0","0","12","12","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips & Tricks—You May Not Be The Only One Confused About Python Formatting","Article","10.14358/pers.88.3.145","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2022","88","3","0","0","0","0","0","0","0","0","0","6","6","0","American Society for Photogrammetry and Remote Sensing"
"2024/10","GIS Tips &Tricks","Article","10.14358/pers.89.5.265","Photogrammetric Engineering & Remote Sensing","Journal","","0099-1112","","","","2023","89","5","1","1","0","1","0","0","0","1","0","18","18","0","American Society for Photogrammetry and Remote Sensing"
